barcode,farm_type,farm_id,sample_type,oblast,taxon_level,taxon_name,abundance,full_taxonomy
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Streptococcus,186,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Stutzerimonas,55,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Subdoligranulum,59,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Subdoligranulum
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Sutterella,402,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Syntrophobotulus,14,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Desulfitobacteriaceae;Syntrophobotulus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Thiomicrorhabdus,15,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae;Thiomicrorhabdus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Thiopseudomonas,1238,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Thiopseudomonas
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Trabulsiella,23,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Trabulsiella
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Treponema,20,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae;Treponema
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Unknown,61960,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Venatoribacter,15,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Venatoribacter
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Vescimonas,188,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Vescimonas
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Vibrio,60,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Weissella,25,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,genus,Wohlfahrtiimonas,1085,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Cardiobacteriales;Ignatzschineriaceae;Wohlfahrtiimonas
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Acidaminococcales,936,Bacteria;Bacteria_none;Bacillota;Negativicutes;Acidaminococcales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Aeromonadales,32,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Aeromonadales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Alteromonadales,180,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Alteromonadales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Bacillales,629,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Bacteroidales,4499,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Burkholderiales,12447,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Campylobacterales,86,Bacteria;Bacteria_none;Campylobacterota;Epsilonproteobacteria;Campylobacterales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Cardiobacteriales,1176,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Cardiobacteriales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Caudoviricetes_Incertae_sedis,367,Viruses;Heunggongvirae;Uroviricota;Caudoviricetes;Caudoviricetes_Incertae_sedis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Coriobacteriales,91,Bacteria;Bacteria_none;Actinomycetota;Coriobacteriia;Coriobacteriales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Dehalococcoidales,161,Bacteria;Bacteria_none;Chloroflexota;Dehalococcoidia;Dehalococcoidales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Desulfovibrionales,695,Bacteria;Bacteria_none;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Desulfuromonadales,33,Bacteria;Bacteria_none;Thermodesulfobacteriota;Desulfuromonadia;Desulfuromonadales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Enterobacterales,49620,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Eubacteriales,1656,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Fusobacteriales,294,Bacteria;Bacteria_none;Fusobacteriota;Fusobacteriia;Fusobacteriales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Hyphomicrobiales,30,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Lachnospirales,505,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Lactobacillales,627,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Methanomassiliicoccales,31,Archaea;Archaea_none;Candidatus Thermoplasmatota;Thermoplasmata;Methanomassiliicoccales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Methylococcales,24,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Methylococcales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Micrococcales,73,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Miltoncostaeales,11,Bacteria;Bacteria_none;Actinomycetota;Thermoleophilia;Miltoncostaeales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Moraxellales,1078,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Oceanospirillales,30,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Pasteurellales,41,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pasteurellales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Peptostreptococcales,105,Bacteria;Bacteria_none;Bacillota;Clostridia;Peptostreptococcales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Primates,174,Eukaryota;Metazoa;Chordata;Mammalia;Primates
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Pseudomonadales,5057,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Rhodobacterales,36,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Spirochaetales,20,Bacteria;Bacteria_none;Spirochaetota;Spirochaetia;Spirochaetales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Synergistales,15,Bacteria;Bacteria_none;Synergistota;Synergistia;Synergistales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Thiotrichales,15,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Thiotrichales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Trypanosomatida,19,Eukaryota;Eukaryota_Incertae_sedis;Euglenozoa;Kinetoplastea;Trypanosomatida
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Unknown,61960,Unclassified;Unknown;Unknown;Unknown;Unknown
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Veillonellales,39,Bacteria;Bacteria_none;Bacillota;Negativicutes;Veillonellales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,order,Vibrionales,86,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Vibrionales
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Actinomycetota,175,Bacteria;Bacteria_none;Actinomycetota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Bacillota,4497,Bacteria;Bacteria_none;Bacillota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Bacteroidota,4499,Bacteria;Bacteria_none;Bacteroidota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Campylobacterota,86,Bacteria;Bacteria_none;Campylobacterota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Candidatus Thermoplasmatota,31,Archaea;Archaea_none;Candidatus Thermoplasmatota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Chloroflexota,161,Bacteria;Bacteria_none;Chloroflexota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Chordata,174,Eukaryota;Metazoa;Chordata
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Euglenozoa,19,Eukaryota;Eukaryota_Incertae_sedis;Euglenozoa
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Fusobacteriota,294,Bacteria;Bacteria_none;Fusobacteriota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Pseudomonadota,69852,Bacteria;Bacteria_none;Pseudomonadota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Spirochaetota,20,Bacteria;Bacteria_none;Spirochaetota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Synergistota,15,Bacteria;Bacteria_none;Synergistota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Thermodesulfobacteriota,728,Bacteria;Bacteria_none;Thermodesulfobacteriota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Unknown,61960,Unclassified;Unknown;Unknown
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,phylum,Uroviricota,367,Viruses;Heunggongvirae;Uroviricota
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acidaminococcus fermentans,842,Bacteria;Bacteria_none;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus fermentans
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acidaminococcus intestini,59,Bacteria;Bacteria_none;Bacillota;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acinetobacter baumannii,106,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter baumannii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acinetobacter indicus,22,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter indicus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acinetobacter pseudolwoffii,24,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter pseudolwoffii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acinetobacter sp. SCLZS86,31,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter sp. SCLZS86
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Acinetobacter towneri,665,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter towneri
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Advenella alkanexedens,11,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Advenella;Advenella alkanexedens
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Aerococcus urinaeequi,19,Bacteria;Bacteria_none;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;Aerococcus urinaeequi
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Aeromonas caviae,32,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas caviae
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Agathobaculum sp. NTUH-O15-33,17,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Butyricicoccaceae;Agathobaculum;Agathobaculum sp. NTUH-O15-33
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Alcaligenes aquatilis,139,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes aquatilis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Alcaligenes faecalis,149,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes faecalis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Aliarcobacter skirrowii,55,Bacteria;Bacteria_none;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Aliarcobacter;Aliarcobacter skirrowii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Aminipila luticellarii,32,Bacteria;Bacteria_none;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Aminipila;Aminipila luticellarii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Aminipila terrae,16,Bacteria;Bacteria_none;Bacillota;Clostridia;Peptostreptococcales;Anaerovoracaceae;Aminipila;Aminipila terrae
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Anaerocolumna sp. AGMB13025,15,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Anaerocolumna;Anaerocolumna sp. AGMB13025
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Anaerotignum propionicum,13,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum propionicum
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Anaerotignum sp. MB30-C6,55,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum sp. MB30-C6
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Atlantibacter hermannii,12,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Atlantibacter;Atlantibacter hermannii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacillus sp. BS-02,348,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. BS-02
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides caccae,14,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides faecis,18,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides faecium,12,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecium
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides fragilis,143,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides graminisolvens,60,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides graminisolvens
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides helcogenes,21,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides helcogenes
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides heparinolyticus,13,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides heparinolyticus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides luhongzhouii,13,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides luhongzhouii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides nordii,17,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides nordii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides ovatus,105,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides ovatus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides salyersiae,20,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides salyersiae
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides sp. M10,25,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides sp. M10
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides stercoris,24,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides stercoris
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides thetaiotaomicron,153,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides uniformis,287,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides uniformis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides xylanisolvens,125,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides zhangwenhongii,185,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides zhangwenhongii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides zoogleoformans,15,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides zoogleoformans
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bacteroides_uncultured,95,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides_uncultured
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Bermanella marisrubri,15,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bermanella;Bermanella marisrubri
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Blautia producta,29,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia producta
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Butyricimonas faecihominis,22,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas faecihominis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Butyricimonas paravirosa,15,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas paravirosa
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Butyricimonas virosa,71,Bacteria;Bacteria_none;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas;Butyricimonas virosa
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Campylobacter jejuni,31,Bacteria;Bacteria_none;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter jejuni
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Caproicibacter fermentans,17,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Acutalibacteraceae;Caproicibacter;Caproicibacter fermentans
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Caproicibacter sp. BJN0012,74,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Acutalibacteraceae;Caproicibacter;Caproicibacter sp. BJN0012
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Caproiciproducens sp. CPB-2,60,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Acutalibacteraceae;Caproiciproducens;Caproiciproducens sp. CPB-2
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Cedecea neteri,58,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Cedecea;Cedecea neteri
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Chordicoccus furentiruminis,20,Bacteria;Bacteria_none;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Chordicoccus;Chordicoccus furentiruminis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter amalonaticus,58,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter amalonaticus
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter arsenatis,21,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter arsenatis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter braakii,55,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter braakii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter farmeri,21,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter farmeri
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter freundii,331,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter freundii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter koseri,26,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter koseri
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter portucalensis,32,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter portucalensis
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter rodentium,22,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter rodentium
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter sp. LUTT5,72,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. LUTT5
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter sp. RHB25-C09,28,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter sp. RHB25-C09
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter tructae,14,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter tructae
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Citrobacter werkmanii,22,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter;Citrobacter werkmanii
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Cloacibacillus porcorum,15,Bacteria;Bacteria_none;Synergistota;Synergistia;Synergistales;Synergistaceae;Cloacibacillus;Cloacibacillus porcorum
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Clostridioides difficile,47,Bacteria;Bacteria_none;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Clostridium kluyveri,17,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium kluyveri
barcode11,Pig,pig #2 B2,Native,Kyiv Oblast,species,Clostridium perfringens,71,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Clostridiaceae;Clostridium;Clostridium perfringens
